Brand,Model,Year,Mileage_kmpl,Engine_CC,Horsepower,Fuel_Type,Transmission,Owner_Type,Color,City,Kms_Driven,Insurance_Valid,Service_History,Accidents,Tax_Paid,Number_of_Doors,Seats,Registration_Age,Price
Kia,Seltos,2012,10.1280064,,83.56543013,Petrol,,Second,Brown,Bangalore,315003,1,0,0,1,4,5,13,675456.1764
Toyota,Yaris,2012,19.45882519,1174.967787,111.6187169,Petrol,,Fourth+,White,Kolkata,75894,1,1,0,1,4,4,13,356530.4561
Volkswagen,Taigun,2005,20.15945133,1485.669076,122.3296123,Petrol,Manual,Third,Black,Chennai,442240,1,1,0,1,5,7,20,50000
Toyota,Camry,2001,20.7500911,1628.172014,127.8242512,Petrol,Automatic,First,Brown,Kolkata,450624,1,1,1,1,4,5,24,50000
Tata,Nexon,2001,10.98655487,1442.092684,,Diesel,Manual,Second,Grey,Hyderabad,531192,1,0,0,1,5,5,24,50000
Mahindra,XUV700,2002,,1404.787447,112.754599,Petrol,Manual,Second,Red,Delhi,331246,1,1,0,1,4,5,23,50000
Mercedes,GLA,2000,21.38652663,1644.580313,171.3240588,Petrol,Manual,First,Brown,Mumbai,507750,1,0,1,1,4,5,25,1439133.532
Volkswagen,Virtus,2015,17.56277454,1431.629689,76.73280414,Diesel,Automatic,First,Black,Bangalore,67390,1,0,1,1,4,5,10,533237.3621
Kia,Seltos,2006,16.47961294,1290.330691,110.8266463,,Manual,Second,Silver,Chennai,122835,1,1,1,1,5,5,19,215929.913
Audi,Q3,2019,16.17065856,1117.671834,,Diesel,Automatic,First,Blue,Delhi,49410,1,1,0,1,5,5,6,2819365.906
Volkswagen,Virtus,2012,16.8055112,2005.892542,,,Automatic,First,White,Pune,213564,0,1,1,1,4,5,13,1002558.001
Skoda,Kushaq,2019,,1144.588335,,Hybrid,Manual,First,Blue,Ahmedabad,134040,1,1,0,0,4,5,6,660364.9647
Mahindra,Bolero,2022,23.71254389,1537.739731,119.8541834,Petrol,Manual,First,Red,Bangalore,34935,1,0,0,0,4,7,3,1010932.633
Mercedes,GLA,2016,21.74296779,,110.9356475,Petrol,Manual,First,Blue,Bangalore,109017,1,1,2,1,5,5,9,3673496.899
Nissan,Sunny,2002,17.90975152,1112.99164,66.1911829,Petrol,Manual,First,Red,,537740,1,1,1,1,2,5,23,50000
Honda,Civic,2023,14.63634926,1976.588401,,Electric,Automatic,Second,Blue,,15886,1,1,0,0,5,5,2,1087760.81
Kia,Carens,2016,12.55510532,1583.612047,117.0129187,Electric,Manual,First,Silver,Bangalore,206415,1,1,0,1,4,5,9,624159.5205
Tata,Harrier,2009,17.84326421,1300.376585,105.4561208,Petrol,Manual,First,Brown,Pune,212496,1,0,0,1,4,5,16,98737.49714
Volkswagen,Virtus,2015,16.08904725,1339.490932,81.75018811,Diesel,Automatic,Second,Blue,Chennai,169820,0,1,0,1,4,5,10,1293966.945
Volkswagen,Taigun,2004,16.62334581,1658.728914,122.4809198,Hybrid,Automatic,First,Silver,Hyderabad,170079,1,1,0,1,4,5,21,961964.9329
Toyota,Camry,2017,23.340043,1815.672023,163.4821006,Petrol,Manual,First,Grey,Mumbai,114880,1,1,0,1,5,5,8,1245031.102
Volkswagen,Polo,2004,21.86430433,,157.5656009,Diesel,Manual,Second,Silver,Bangalore,295995,0,1,0,1,2,7,21,862325.8352
Toyota,Camry,2000,11.86342325,,78.42118327,Petrol,,First,Blue,Kolkata,514875,1,1,0,1,5,5,25,50000
Toyota,Yaris,2001,14.86696797,1194.912445,57.99774901,Petrol,Automatic,Second,White,Delhi,599640,1,1,0,1,4,5,24,50000
Volkswagen,Taigun,2014,17.54846921,1308.877156,113.8690865,CNG,Manual,First,Red,Ahmedabad,238645,1,0,0,1,5,5,11,1214730.667
Nissan,Kicks,2009,17.22322104,1364.732762,61.69303306,Diesel,Automatic,First,Blue,Chennai,284752,1,1,0,1,4,5,16,321418.2556
Toyota,Camry,2010,23.27186523,1370.541272,130.968148,Petrol,Manual,Second,Black,Chennai,314295,1,1,1,1,4,5,15,703362.5209
Skoda,Octavia,2012,16.66575231,1949.88292,161.4145701,Electric,Manual,First,Blue,Bangalore,136656,1,1,0,1,2,5,13,967186.0538
BMW,X1,2003,22.92651448,1671.417883,144.773571,CNG,Manual,First,Black,,257290,1,1,1,1,5,5,22,1286765.318
BMW,3 Series,2010,,1965.50773,150.7821054,Petrol,Manual,Third,Blue,Chennai,341595,1,1,0,1,4,5,15,2180793.758
Skoda,Kushaq,2005,8.66538318,800,72.07946153,Diesel,Manual,First,Brown,Hyderabad,482020,1,0,0,1,5,4,20,368546.852
Kia,Carens,2020,16.40207329,1768.257602,154.372872,Petrol,Automatic,First,Silver,Hyderabad,104095,0,1,2,1,4,7,5,1132480.25
Toyota,Corolla,2000,17.99708469,1368.240206,122.3543893,Petrol,Manual,First,Brown,Delhi,506025,1,1,0,0,4,5,25,50000
Audi,Q5,2016,24.89790972,1565.552746,,Petrol,Manual,Second,Silver,Chennai,124308,1,1,0,1,4,5,9,1667890.125
Tata,Harrier,2003,12.57774417,1580.608874,134.8558204,Diesel,Manual,First,,Kolkata,138556,1,1,0,1,4,5,22,50000
Audi,A4,2015,,1506.787392,116.4911804,Petrol,Manual,First,Brown,Kolkata,97470,1,0,1,1,4,5,10,3218266.49
Audi,Q5,2023,19.10915388,2200.574206,145.7297483,Diesel,Manual,First,Grey,Pune,34038,1,0,1,1,4,5,2,2418657.309
Tata,Nexon,2001,19.72575527,1503.028601,134.6836622,Diesel,Automatic,Second,Red,Pune,356592,1,1,0,1,5,7,24,81566.12937
BMW,3 Series,2017,19.45937312,800,81.98249848,PETROL,Manual,Third,Silver,Chennai,145296,1,1,0,1,5,5,8,1229755.058
Tata,Punch,2008,17.51226915,800,85.85602444,Petrol,Manual,Fourth+,Blue,Hyderabad,129523,0,1,0,1,4,5,17,50000
Ford,EcoSport,2000,21.80874475,1559.564282,113.9202149,,Manual,First,Black,Kolkata,431925,1,0,0,1,5,5,25,50000
Volkswagen,Taigun,2004,,1734.439548,132.6282647,Petrol,Manual,Second,Brown,Bangalore,517020,1,1,2,1,4,5,21,50000
Nissan,Sunny,2006,19.93258498,829.1917307,53.55705804,Diesel,Manual,First,Black,Delhi,234840,1,1,0,1,4,5,19,50000
Kia,Seltos,2021,13.91136091,1589.490844,109.0069006,Petrol,Manual,Third,Grey,,36788,1,1,1,1,5,5,4,923926.9691
Mercedes,C-Class,2013,21.42281349,,79.7161002,,Manual,Second,Red,Hyderabad,112104,0,0,0,1,4,5,12,3078652.742
Honda,City,2022,18.59988754,1881.054584,155.2486415,Petrol,Manual,First,Red,Kolkata,55638,1,1,0,1,5,5,3,734820.244
Kia,Sonet,2024,22.81365997,2094.711483,134.3489534,Petrol,,First,Blue,Ahmedabad,20322,0,1,0,1,4,5,1,1158171.092
Hyundai,i20,2023,13.45996721,800,70.40748685,Petrol,Manual,First,Brown,Ahmedabad,11230,0,0,0,1,2,5,2,1418897.972
Mercedes,GLA,2007,14.78162843,2107.136744,155.92353,Diesel,Manual,First,Blue,Bangalore,248364,1,1,1,1,4,2,18,2025356.37
Ford,Endeavour,2002,11.23737495,1145.805892,102.6788797,Petrol,Manual,Second,Silver,Hyderabad,147683,1,1,0,1,4,5,23,50000
Honda,Civic,2008,23.74140859,1124.225763,59.66177147,CNG,Automatic,Second,Grey,,323935,1,1,0,1,4,7,17,789629.007
BMW,3 Series,2004,15.07727689,1644.316931,114.669552,Petrol,Manual,First,Grey,,204708,1,1,0,1,5,4,21,2552338.523
Hyundai,Verna,2001,12.46647567,1179.688404,124.583585,Petrol,Manual,First,Black,Hyderabad,181584,0,1,0,1,4,5,24,653693.0317
Hyundai,Creta,2001,24.16581036,1070.786108,97.26535624,Diesel,Manual,First,White,Bangalore,154968,1,1,0,1,5,5,24,192395.8466
BMW,3 Series,2022,20.02096232,1557.325963,133.0614105,Diesel,Manual,First,Brown,Mumbai,22953,0,1,0,1,4,7,3,2918180.596
Skoda,Slavia,2024,19.05471379,1458.161711,137.1437576,Diesel,Manual,First,Brown,Hyderabad,12302,1,1,0,1,4,4,1,1306074.717
Audi,A4,2023,21.32872876,2211.270627,202.9502002,Petrol,Automatic,Third,,Chennai,17856,1,1,1,1,5,5,2,2412143.704
Toyota,Camry,2014,25.32219675,1632.45772,120.9845617,CNG,Manual,Second,Blue,Ahmedabad,213257,1,1,0,1,4,4,11,321243.9273
Tata,Nexon,2011,17.25156597,854.0330603,75.01857955,Petrol,Manual,First,Black,,233702,1,1,0,0,5,5,14,50000
Skoda,Slavia,2023,21.87491395,1778.93528,195.7989274,Petrol,Automatic,First,Silver,Mumbai,43400,1,1,0,1,4,5,2,2010944.666
Hyundai,Creta,2013,26.15009973,1370.833077,122.9451517,Petrol,Manual,Third,White,Ahmedabad,136728,1,0,0,0,4,5,12,926213.9215
BMW,X3,2018,26.80979366,1606.99272,,Diesel,Manual,Fourth+,Red,Chennai,148806,1,1,1,1,4,5,7,1355795.613
Nissan,Sunny,2008,9.767973688,1475.05453,76.99409423,Petrol,Manual,First,Black,Chennai,258179,1,1,0,1,5,5,17,50000
Honda,Amaze,2014,13.91108627,2243.546534,182.4688954,Petrol,Automatic,First,Red,Hyderabad,264165,1,1,0,1,5,5,11,962965.8461
Volkswagen,Virtus,2004,,1167.545511,101.238853,Petrol,,Second,Red,Mumbai,227388,1,1,0,1,5,5,21,128698.9387
Nissan,Sunny,2021,19.25619007,1571.765695,133.41928,CNG,Manual,First,Red,Ahmedabad,92592,0,1,0,1,4,5,4,1402677.861
BMW,X3,2003,16.3931898,1456.855337,163.7193639,Diesel,Automatic,First,Grey,Chennai,313214,1,1,0,1,4,5,22,1143285.568
Nissan,Sunny,2014,5,1283.022081,108.8882423,Petrol,Manual,First,Black,Kolkata,136444,1,0,1,1,4,7,11,552916.1622
Volkswagen,Polo,2016,18.21225933,1836.864342,125.8336106,Petrol,Automatic,First,Red,Pune,67149,1,0,0,1,5,5,9,765015.0946
Hyundai,i20,2017,29.16454581,2360.395487,183.4672475,Electric,Manual,Second,Grey,Ahmedabad,192352,1,1,1,1,4,5,8,514202.9658
Nissan,Sunny,2001,20.03612299,909.3781747,81.79261966,Petrol,Automatic,First,Black,Pune,483720,1,1,0,1,5,5,24,108738.5497
Mercedes,GLA,2012,19.78602186,1317.563347,107.0021984,Petrol,Manual,Second,Red,Kolkata,230971,1,1,1,1,4,5,13,1310858.235
Hyundai,Verna,2006,14.05984337,1333.084375,133.6271138,Diesel,Manual,First,Brown,Hyderabad,387562,0,1,0,1,4,5,19,241026.0909
Kia,Carens,2007,19.60278042,964.8516448,132.7897253,Electric,Automatic,First,Brown,,155376,1,0,2,1,5,5,18,579289.44
Mercedes,E-Class,2020,23.5266802,1525.04069,135.4691398,Petrol,Automatic,Third,Red,,53525,1,0,0,1,2,5,5,1823169.59
Audi,Q5,2002,17.9781963,1373.510433,100.5404726,Petrol,Manual,First,Silver,Kolkata,147775,1,1,0,1,4,5,23,2209324.924
BMW,3 Series,2013,21.06803453,1512.396442,,Diesel,Automatic,Second,Blue,Delhi,169680,1,1,1,1,4,5,12,3290472.693
Mahindra,Bolero,2019,14.84332402,1438.911839,150.7823377,Petrol,Manual,First,,Bangalore,62754,1,1,0,1,4,5,6,462877.8305
Mercedes,E-Class,2017,17.02231107,1621.875271,110.3553655,,Automatic,First,Red,Ahmedabad,154536,1,1,0,1,4,5,8,1856092.09
Skoda,Octavia,2009,,873.1800765,56.67041813,Diesel,Manual,First,Grey,Hyderabad,345712,1,1,0,1,5,5,16,50000
Hyundai,i20,2023,17.56643668,1488.125395,113.0074792,Hybrid,Manual,First,Brown,Pune,36932,1,0,0,1,5,5,2,1471022.036
Toyota,Corolla,2014,17.41758947,1114.394076,107.4187065,Petrol,Manual,First,Blue,Delhi,732765,0,1,1,1,4,5,11,2341334.997
Skoda,Slavia,2022,20.79910311,977.7602877,,Petrol,Manual,First,Red,Ahmedabad,24447,1,1,0,1,4,5,3,708426.2437
Audi,Q5,2016,17.72200794,,134.4689238,Diesel,Automatic,First,Brown,,51102,1,1,0,1,5,5,9,1131835.502
Skoda,Slavia,2021,22.68842671,1210.938484,148.0796848,Diesel,Manual,First,White,Ahmedabad,63224,1,1,0,1,4,5,4,1640127.34
Toyota,Camry,2021,14.92251738,800,60.75045873,Petrol,Manual,First,,Delhi,64188,1,1,0,1,5,5,4,1464242.206
Audi,A4,2010,14.90806477,1635.749785,104.2097756,Diesel,Automatic,First,,Kolkata,259650,1,1,0,1,4,5,15,1554976.497
Mercedes,E-Class,2021,19.25634819,1583.328255,128.4570227,Petrol,Automatic,First,Red,Pune,99692,1,1,0,1,4,7,4,3720385.647
Skoda,Kushaq,2012,11.41500384,1088.332335,105.1360192,Electric,Manual,Second,White,Chennai,171730,0,1,0,1,4,5,13,1036061.722
Kia,Carens,2018,17.59374259,1107.879796,94.83428444,Diesel,Manual,First,,Chennai,75166,0,1,0,1,4,5,7,1215656.704
Honda,City,2022,19.80309669,1702.941109,146.2555628,Diesel,Automatic,Fourth+,Red,Bangalore,54582,1,1,2,1,4,5,3,838905.2017
Volkswagen,Taigun,2000,21.46161295,1953.110914,187.2421535,Diesel,Automatic,First,Silver,Hyderabad,547200,1,0,1,1,5,5,25,50000
Nissan,Kicks,2005,17.87443593,1812.666327,156.1846282,Electric,Automatic,First,White,,305580,1,1,1,1,5,5,20,50000
Toyota,Yaris,2018,13.23512859,1380.029096,,Hybrid,Manual,First,Blue,Mumbai,147371,0,1,0,1,4,5,7,581924.0289
Volkswagen,Taigun,2023,17.63796009,,109.0941992,Electric,Manual,First,Red,Chennai,20830,1,1,0,1,4,5,2,1332313.546
Honda,Amaze,2001,16.80671606,1063.640945,84.17759926,Hybrid,Manual,First,Silver,Hyderabad,299976,1,1,0,1,5,5,24,357332.9101
Tata,Harrier,2016,19.35817808,801.2587377,47.6725106,Electric,Manual,First,Silver,Pune,162333,1,1,0,1,4,4,9,314796.5739
Mercedes,E-Class,2007,17.91223551,800,63.35420396,Petrol,,First,Brown,Mumbai,202464,1,1,0,1,4,5,18,2812867.934
Volkswagen,Virtus,2023,17.92872129,1503.408561,133.3501712,Petrol,,Second,,Bangalore,33612,1,0,0,1,5,5,2,1202022.974
Kia,Carens,2003,,1441.49271,113.0397643,Diesel,Manual,First,Red,Chennai,212938,1,0,0,1,4,5,22,708060.4813
Skoda,Kushaq,2016,17.08874273,1212.363419,,Diesel,Automatic,Second,,Hyderabad,158418,1,1,1,1,5,7,9,230389.5857
Tata,Harrier,2008,21.25606771,1896.229652,151.0138539,Diesel,Automatic,Second,Brown,Mumbai,111877,1,1,0,1,4,7,17,778631.1665
Ford,Figo,2007,,1581.602589,124.489315,Petrol,,First,Red,Pune,108360,0,1,0,0,4,5,18,50000
Ford,Figo,2015,14.4699765,1643.962353,,Petrol,Manual,Second,Red,Bangalore,126230,1,1,0,0,4,7,10,731042.6248
Honda,City,2019,18.80882998,1752.47389,133.740664,Petrol,Manual,First,Blue,Mumbai,116640,1,1,2,1,4,7,6,1295419.2
BMW,3 Series,2002,13.21552451,1195.421674,84.17254023,CNG,Manual,Third,Red,,141726,1,1,0,1,4,4,23,2802728.386
Toyota,Corolla,2022,16.75758304,1809.349853,175.6942968,Petrol,Manual,First,Blue,Bangalore,25686,1,1,1,0,5,5,3,757532.6341
Skoda,Kushaq,2012,18.06711979,2456.561427,,Petrol,Manual,First,Red,Bangalore,77181,1,1,0,1,5,5,13,1217899.426
Volkswagen,Taigun,2020,,1745.076229,129.1102957,Petrol,Automatic,First,Blue,Bangalore,74900,1,1,0,1,4,5,5,1161949.12
Volkswagen,Virtus,2008,8.613916676,2161.227276,142.6901044,CNG,Automatic,Second,,,109429,1,1,0,1,4,5,17,455810.34
BMW,X3,2005,13.91913386,1184.635501,120.2880736,Diesel,Manual,First,Brown,Kolkata,252620,1,1,0,1,4,7,20,1944373.957
Hyundai,Verna,2022,12.99627666,1415.665782,143.2435672,Petrol,Manual,Second,Grey,Chennai,62514,1,0,0,1,2,5,3,848792.6327
Mercedes,C-Class,2000,16.82492489,1177.318688,74.15373825,Diesel,Manual,Third,Red,Hyderabad,210775,1,0,0,1,4,7,25,1304936.679
Nissan,Magnite,2022,21.89393629,2270.496049,219.377575,Diesel,Manual,First,Brown,Ahmedabad,58287,1,1,0,1,4,5,3,1484252.84
Honda,Civic,2019,19.0346812,2088.921441,157.8157872,Petrol,,Second,White,Pune,36360,1,1,0,1,4,5,6,1338858.588
Kia,Carens,2013,19.08397205,2184.864653,173.2738005,Petrol,Manual,First,Blue,Delhi,77688,1,1,0,1,4,2,12,1364830.287
Volkswagen,Virtus,2006,21.67392036,1277.541508,89.93618433,Petrol,,First,,Bangalore,280953,1,0,0,1,5,7,19,646568.0113
Skoda,Slavia,2015,22.3142229,1487.634797,117.244053,Electric,Manual,Second,Black,Delhi,86530,1,1,0,1,4,7,10,776308.0341
Nissan,Magnite,2005,17.86721275,1266.868866,90.73005058,Diesel,Manual,First,Grey,Kolkata,361560,1,1,0,1,5,5,20,50000
Toyota,Corolla,2015,26.51031963,1543.911989,99.39116559,Diesel,Manual,First,Grey,Ahmedabad,106090,0,0,0,1,4,5,10,747697.7924
Toyota,Corolla,2007,10.36969959,1291.626874,125.2037714,,Manual,Second,,Delhi,374940,1,1,0,1,4,5,18,161174.7575
Honda,City,2016,19.29863655,1677.302249,,Hybrid,Manual,First,White,Bangalore,162117,1,1,0,0,4,5,9,1105014.108
Toyota,Camry,2008,11.56230699,1955.403913,164.4978294,Petrol,Manual,First,Silver,Kolkata,402985,1,0,0,1,4,5,17,454655.4387
Nissan,Magnite,2018,19.94962868,853.290531,62.86460837,Diesel,Manual,First,Brown,Delhi,93583,1,1,0,1,5,5,7,725007.791
Audi,A4,2010,17.29150002,1789.359574,179.9484986,Electric,Automatic,First,Red,Chennai,122280,0,1,2,1,4,5,15,1668018.682
Volkswagen,Polo,2018,,1140.63069,75.01610429,Electric,Automatic,First,Grey,Pune,104006,1,1,0,1,4,4,7,1324269.483
BMW,X1,2018,19.75521187,,133.3299816,CNG,Manual,Second,Red,Pune,98637,1,1,0,1,4,5,7,2851916.521
Hyundai,Creta,2015,,1521.213862,,Petrol,Automatic,First,Red,Ahmedabad,201530,0,1,0,1,4,5,10,743055.436
Tata,Punch,2014,18.71218391,800,57.8164473,Petrol,Manual,First,Blue,Mumbai,88231,1,1,0,1,4,5,11,486365.9892
Audi,Q3,2013,21.56990014,2162.908975,178.0789769,Petrol,Manual,First,Silver,Chennai,81912,1,1,0,1,4,5,12,1910806.095
Tata,Punch,2016,13.39124708,2309.54759,155.9823831,Petrol,Manual,Second,Grey,Chennai,101871,1,1,1,0,4,5,9,543422.3453
Audi,Q5,2006,22.55159818,1580.815923,125.1184788,Petrol,Manual,First,Blue,Mumbai,105906,1,1,3,1,4,7,19,1878574.133
Toyota,Camry,2001,19.73266808,807.9252678,74.86698407,Diesel,Manual,Second,Red,,140208,1,1,0,1,5,7,24,115254.7907
Audi,Q3,2011,14.39739769,1713.242061,,Diesel,Manual,First,Grey,Chennai,86954,0,1,0,1,4,5,14,2354574.243
Mahindra,XUV700,2017,18.23142377,1613.975927,123.9445466,Petrol,Manual,First,White,Ahmedabad,157424,1,1,0,1,4,5,8,978787.2368
Ford,Figo,2003,13.67948297,1818.238827,138.1688358,Petrol,,First,Silver,,161150,1,0,1,1,5,5,22,50000
Ford,EcoSport,2002,16.15357606,1716.039041,,Diesel,,First,Red,Bangalore,451674,1,0,0,1,2,5,23,50000
Honda,Civic,2024,15.11363217,800,88.60621956,Electric,Automatic,Second,Black,Pune,22862,1,1,0,1,4,5,1,949748.0033
Hyundai,Verna,2021,19.44626757,1661.000237,119.6210841,Diesel,Manual,First,,Hyderabad,71920,1,0,1,1,5,5,4,1034279.797
Ford,Endeavour,2023,22.72429031,,145.716267,Petrol,Automatic,Second,Black,Hyderabad,24424,1,1,1,1,4,5,2,1127568.214
Audi,Q5,2014,10.82592518,1400.260931,88.71374338,Diesel,Manual,Second,Black,Delhi,103763,1,1,0,1,2,5,11,2628400.493
Tata,Harrier,2019,11.25366973,954.5074562,48.23672849,CNG,,First,Brown,Chennai,104220,1,1,0,1,4,5,6,690425.8476
Volkswagen,Polo,2016,13.60347376,2090.829249,186.529757,Diesel,Automatic,Second,Blue,Ahmedabad,124209,1,1,0,1,4,5,9,1347011.378
Mahindra,Bolero,2000,14.32446281,2021.285037,161.931227,Petrol,Manual,First,Red,Pune,609025,1,1,0,1,4,5,25,50000
Skoda,Kushaq,2022,18.79832309,,117.4305972,Hybrid,Automatic,First,Silver,Chennai,46188,1,1,0,1,5,5,3,1392985.424
Tata,Harrier,2005,16.05140927,1777.259576,112.6502226,Diesel,Automatic,First,Blue,Hyderabad,268380,0,0,0,1,4,4,20,356371.0207
Nissan,Kicks,2001,13.41975166,,191.4789797,Petrol,Manual,Fourth+,Grey,Kolkata,518256,1,1,0,0,5,5,24,50000
Volkswagen,Virtus,2015,,976.5740761,51.6540995,Petrol,Automatic,First,,Hyderabad,197640,1,1,0,1,4,5,10,1347151.405
Mahindra,XUV700,2018,18.80555176,1620.743906,129.1465544,Diesel,,First,Red,Hyderabad,94948,1,1,0,1,4,5,7,1002776.081
Toyota,Camry,2019,23.96954885,1339.082181,130.2413501,Diesel,Manual,First,Red,,33594,1,1,0,1,4,7,6,696339.6513
Mercedes,GLA,2012,15.1961069,1161.10703,94.13115806,Electric,Automatic,First,Blue,Ahmedabad,209651,1,1,0,1,4,7,13,1313071.096
Nissan,Sunny,2005,19.78721392,1305.717958,77.59659681,Petrol,Manual,First,White,Bangalore,228780,1,1,0,1,4,4,20,346847.7513
Hyundai,Verna,2023,20.16322921,1433.254116,109.8026736,Diesel,Manual,Third,Blue,Chennai,10838,1,1,0,1,5,5,2,909249.334
Honda,Amaze,2002,19.18088328,1283.607296,,Diesel,Manual,Second,Brown,Hyderabad,429686,1,0,3,1,4,2,23,50000
Skoda,Kushaq,2000,13.31649089,1676.326971,135.9129402,Petrol,Manual,First,Silver,Chennai,164025,1,1,0,1,5,5,25,50000
Toyota,Corolla,2023,18.20390935,2053.50915,,Petrol,Automatic,First,White,Delhi,31152,1,1,0,1,4,4,2,1120503.604
Mahindra,Bolero,2023,15.59301098,,166.125786,Petrol,Automatic,First,White,Ahmedabad,46862,1,1,1,1,4,5,2,1189540.223
Nissan,Sunny,2020,17.62278656,2067.679183,169.9597671,Petrol,Manual,First,White,Delhi,101755,1,1,0,1,4,5,5,1259545.175
Audi,Q3,2008,26.78450658,800,,Hybrid,Manual,First,Red,Bangalore,193239,1,1,0,1,5,5,17,2860078.849
Nissan,Kicks,2003,,1440.213441,97.51094815,,Manual,Second,Blue,Delhi,530970,1,0,0,1,4,4,22,127180.5371
BMW,X1,2023,24.87387871,1961.465012,152.6232034,CNG,Automatic,Second,White,Pune,17126,1,1,0,1,2,7,2,1898790.071
Tata,Punch,2017,18.50355868,1119.316991,75.13509743,Petrol,Automatic,First,Red,Pune,147768,1,1,0,1,4,4,8,940976.0888
Volkswagen,Virtus,2021,20.42509959,1807.911785,170.7515727,Petrol,Manual,First,Silver,,77920,1,1,2,1,4,5,4,1357736.191
Tata,Harrier,2004,13.77969198,2471.866063,227.0718216,Diesel,Manual,First,Silver,Hyderabad,274218,0,0,0,1,4,7,21,146270.6176
Mercedes,GLA,2002,13.49344639,1355.996067,69.4664436,Diesel,Manual,Third,Brown,Pune,574747,1,1,0,1,4,7,23,1929339.792
Volkswagen,Virtus,2016,17.59838265,,116.1865383,Diesel,Automatic,Second,Brown,Mumbai,209628,1,1,0,1,4,4,9,768377.1215
Hyundai,Creta,2000,14.7296106,1715.215702,130.7480561,,Manual,First,Grey,Pune,495200,1,0,0,1,4,5,25,50000
Volkswagen,Taigun,2014,16.22891943,1127.408693,,Petrol,Manual,First,Black,Ahmedabad,191356,1,1,1,1,4,5,11,1242320.094
Nissan,Magnite,2005,12.41438263,1442.841737,106.6995045,Diesel,Manual,Second,,Bangalore,233680,1,1,0,1,5,4,20,411505.3449
Mahindra,Scorpio,2014,12.21655093,1057.608229,55.62753264,Petrol,Manual,Third,Silver,Chennai,186934,1,1,0,1,4,5,11,651379.1711
Toyota,Corolla,2006,19.47000566,,102.9875339,Petrol,Automatic,First,Silver,,257887,1,1,1,1,4,5,19,719903.2522
Kia,Seltos,2001,17.4555652,1673.463124,129.7540021,Diesel,Manual,First,Silver,,431784,1,1,0,1,5,5,24,108907.9644
Toyota,Camry,2021,15.29156552,1136.645721,94.5671659,Hybrid,Manual,Third,,Pune,63048,1,0,1,1,4,5,4,582874.5396
Honda,City,2009,13.44239856,,167.747573,Diesel,Automatic,First,Black,Kolkata,301344,1,1,1,1,5,5,16,683893.8534
Volkswagen,Polo,2013,14.13335808,869.3495713,53.58552523,,Manual,Third,Silver,Mumbai,270228,1,1,0,0,4,7,12,68704.73552
Volkswagen,Taigun,2009,12.26720601,1287.580179,106.5207758,Petrol,Manual,Second,Red,Hyderabad,372656,1,1,0,1,4,5,16,922331.7064
Mercedes,GLA,2024,11.49783087,,155.4507515,Petrol,Manual,First,Silver,Pune,23699,1,0,0,1,5,5,1,4148295.651
Kia,Seltos,2015,14.83335675,,79.77624641,CNG,Automatic,First,Silver,Ahmedabad,160400,1,1,0,1,4,5,10,866707.0971
Nissan,Sunny,2015,21.29134349,1574.942383,133.6369172,Petrol,,Second,Red,Bangalore,236240,1,1,0,1,4,5,10,965913.5051
Skoda,Octavia,2011,13.62032871,1316.300206,,Hybrid,Manual,Third,White,Mumbai,304584,1,0,0,1,4,7,14,73938.9717
Mercedes,GLA,2014,19.1743459,1293.225761,53.93368148,Diesel,Manual,First,Brown,Bangalore,162932,1,0,0,1,4,7,11,1383691.918
Tata,Punch,2018,15.37739701,1291.936357,108.10319,Petrol,Manual,Second,Blue,Kolkata,147049,1,1,1,1,4,7,7,282820.0083
Kia,Seltos,2007,17.75339215,1728.136646,182.1401466,Diesel,Manual,Fourth+,Blue,,294354,1,1,0,1,4,4,18,334273.9722
Toyota,Camry,2012,,1283.110943,108.8397833,,Manual,First,Black,Kolkata,108719,1,1,0,1,5,5,13,711989.6132
Audi,Q5,2008,13.46534068,1503.2137,141.0733482,Petrol,Automatic,First,Silver,Ahmedabad,137632,1,1,0,1,5,4,17,1339997.523
Honda,Civic,2018,14.42045256,1410.920685,111.7517212,Diesel,Manual,Third,Red,,145033,1,1,0,1,5,4,7,858276.5821
Ford,Figo,2024,13.56867362,1381.848765,132.4116312,Diesel,Automatic,Third,Brown,Pune,11013,0,0,0,0,4,5,1,577142.282
BMW,X1,2021,17.72960086,1058.05217,77.61331672,Diesel,Manual,First,White,,33752,1,0,0,0,5,5,4,1651338.254
Volkswagen,Taigun,2013,8.943881592,1599.54966,,Petrol,Automatic,First,Black,Pune,194832,0,1,0,1,4,7,12,1310872.927
Ford,Figo,2012,15.13783644,,76.23578258,Hybrid,Manual,Second,Red,Ahmedabad,247429,1,1,0,0,4,7,13,487675.0832
Mahindra,Bolero,2022,21.39653944,1557.802061,111.9760936,Petrol,Manual,First,Blue,Hyderabad,53094,1,0,0,1,5,5,3,774559.598
Volkswagen,Virtus,2021,22.47591339,1618.842376,114.98571,CNG,Manual,First,Brown,Hyderabad,39652,0,1,1,1,2,4,4,1697436.206
Skoda,Octavia,2010,20.68873674,1814.135009,112.9124168,Petrol,Automatic,Second,Red,Mumbai,114015,1,1,0,1,5,5,15,1080531.141
Volkswagen,Virtus,2008,21.29470974,1500.908227,111.7574936,Diesel,Automatic,First,Blue,,276879,0,1,0,1,4,5,17,930967.1025
Toyota,Corolla,2009,25.7427209,1713.018902,139.3911847,Diesel,Manual,Second,White,Delhi,198032,1,1,2,1,4,5,16,511017.2407
